uuid,model_name,response,timestamp
75621fb0ad2a4ba8b3ca5755bccb7eba,meta-llama/Llama-3.1-8B-Instruct,No,2025-11-24T18:15:50.499339
62fc76344fea402997e87085ece4096c,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499385
d1f63d96bdae483eb3fc3b7a3ffac1d2,meta-llama/Llama-3.1-8B-Instruct,No,2025-11-24T18:15:50.499393
57855b830a234aac99cc347a3d5f0bf2,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499400
4000d2fee6474ede8eca04ae48076cd6,meta-llama/Llama-3.1-8B-Instruct,No,2025-11-24T18:15:50.499406
a5ab28a07c3b43c3b53a0189d4321e2a,meta-llama/Llama-3.1-8B-Instruct,No,2025-11-24T18:15:50.499411
f69089437da243c28041c61d247313e6,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499417
d51c2c07024c4fa49c437fad3170ee8f,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499422
0f4824ac627144d5a7d01f4ae1b14224,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499427
e9b0416e313f40379cddfd9d6dc0e2db,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499432
3cd739f4cfab418b9886fd52bb573c23,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499437
cfc31f93a0d446c28896c7c8639e98f9,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499443
f3db2006d6c5417295dc2696849e1bd6,meta-llama/Llama-3.1-8B-Instruct,No,2025-11-24T18:15:50.499448
0b609800fc11426a8f88c7321db60805,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499454
a5fc711316174b0cb2254220eaba32c4,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499459
6c873c13ccb74edb81403885171b07b2,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499465
61251445519f4fdf94b2220029f1d843,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499471
3894ce01a0f744aca572072f44e8411c,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499476
db71babc139a45c58358ae1b42239b98,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499481
29caecd48f314a09b3d5207bdf8d558b,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499486
d0291d7be03943af866f8fde467eb4d7,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499492
925a752f3a014572b22273be4b907963,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499497
27cc691989d94598b860a4269cf97cd6,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499502
eca92895b3404ee180b71b54d54cca24,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499507
ac39389edf3b42d8b81e5d256175d202,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499513
bfe7b3ed242946e787683b957c4eb013,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499518
471830b6c4d04bb69c5433c6cd37ea0f,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499523
7941083cb75749f090d912d9fcaf2f8d,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499528
91499f9b4d4b40bcb77c29c58d4b5212,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499534
533c5dd2207b4cce90ca2e6595ab1cac,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499539
c7af3e90a4494ced98c60c57da7c1db9,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499544
0320bc62c5c44df08d67b9da447bf432,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499549
09e7404aea174688ab21efeaa43069b4,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499554
532137eac59c4aa9a3a8b1945a7aff85,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499559
fe7b8fa041de4d628bea9942f392af9d,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499565
96f876a4d6ef41b2bcbe77083b298ebc,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499570
8908d9743ad54060b2f035728dbc3b53,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499575
02ac74ef2bd7498f89ea402cc163e4a2,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499580
fcad10e1ff5a450390c2ee99d0456832,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499586
17831b6644ac42aaa48239fd7b56529e,meta-llama/Llama-3.1-8B-Instruct,Yes,2025-11-24T18:15:50.499591
